stock_code,stock_name,nid,title,content,view_count,like_count,dislike_count
000150,두산,303448048,오늘 반정리 했소,"고맙습니다 ㆍ주주님 덕분입니다 감사합니다 ㅇ이만,",414,1,0
000150,두산,303435721,사모 헤지펀드가..,돈도 안되는 시총 비싼 이거 살거같냐? 적대적 M&A는 돈버는 회사 시총도 껌값인 회사 하나만 먹는게..두산 수익에서는 전부인데.. 두산밥캣..상법개정되면..빼길회사는 두산은 지주사가 아닌 밥캣뿐,136,0,3
000150,두산,303418816,두산아저씨 덕분에 부자된사람,많은거같다.,300,3,0
000150,두산,303372876,프매 매수하네,ㅎㅎ 적당히 조정받고 가즈아~!!,121,1,0
000150,두산,303330741,에혀 올라도 좋지가 않네..,500주 가지고 있다가 150퍼 수익 묵었다고 좋다고 22만원에 10주 남겨 놓고 팔고..  포스코 전량 매입한 내가 원망스럽다..  그냥 두산 가지고 있었으면 수억대 주식 부자였는데.. 포홀에서 오히려 마이너스 20퍼 미친다..  인생은 선택에 따라 미래가 바뀌는 구만,266,9,1
000150,두산,303282441,3년전 3만원하던게 10배이상 올랐네,대단하네 ㅋ,327,0,0
000150,두산,303179137,유투버들이 겁나 추천하더만 맛집이내~!,종가 하한가 조심해라~ㅋ,270,0,3
000150,두산,303101438,"두산, 이재명 관련주",이재명 처남이 두산계열사 사내이사  처남이 있는 두산계열사가 이재명 지속적으로 후원  두산 성남에 두산타워건설 핵심계열사이동 사실상본사역할 (이재명 전 성남시장)  그리고 두산이 중앙대학교 경영권이랑 운영권 가지고있고 이재명이 중앙대학교 출신 이재명관련주 이재명이 대통령되면 중앙대 출신들이 핵심요직 차지할거뻔하고 두산 압도적으로 밀어줄텐데 두산도 떡상한다. 문재인 당선되고나서 경희대출신들이 잘나간거처럼 이재명 현재 대선후보지지율1위,368,1,12
000270,기아,404763942,추석연휴동안,기아: 관세 25%: 1년 내내 실적 악화: 폭락 불가피 ----------------------------------------------- 추석연휴동안 홍콩에서 삼전레버리지가 20퍼 급등했다는 뉴스 레버가 20퍼면 주식은 10퍼급등 내일 삼성전자 10퍼 급등 할수 있음 삼성전자 보유자들 축하합니다,44,3,1
000270,기아,404683076,미국에서 역대급으로 팔았다며,관세타령 그만하고 쫌! 올려 20만까지 하닉부러죽겄다,143,15,0
000270,기아,404631053,살짝 묵고 갑니다~,즐거운 추석~^~^/,160,2,1
000270,기아,404591920,판매량 최대,주가는 왜이러지,80,1,2
000270,기아,404564579,9만에 사 배당도 내년 3월이고,아직 멀었다,186,3,1
000270,기아,404518220,정의선이 특명도..아니고,현기 주가 흐림이 이리도 똑같고 게같냐,54,2,2
000270,기아,404456250,자동차 주식을 탈출하지못한 한국인들이어...,참으로 가엽도다...가엽고 가엽도다.. 나무..아미...타불...,165,4,6
000270,기아,404402418,현기차 관세 무의미! 팩트로 만천하에 천명!,"관세 10~15% 도 좋은게 아니죠 미국 포드는 미국서 거의 생산하죠 (수입 부품관세로 적자봄) 포드가 부품을 미국서 생산한다 가정하면 15% 관세 기업도 사실상 경쟁력 없어요 15%나 25%나 경쟁력 없는건 마찬가지죠 동일한 품질일때 트럼프는 미국에 고용 늘리고 돌아오라! 자국기업도 안봐준다 미국에 돌아오란 뜻이죠 GM도 벤츠도 미국에 공장짓죠 포드처럼 무관세 비중이 많지 않다면 10%내고 팔아도 나중 결국 무너집니다. 따라서 10%이상은 30%나 50%나 의미가 없는 것이고 이미 진것입니다. 포드가 무관세 등을 업고 국산품 애용 좋은차를 출시하면 끝납니다. 그럼 현대차의 방향은 답이 나왔죠 무관세 미국캐파 120만대 만큼만 파는거죠 gm과 협력하여 80만대 늘고 200만대죠 더 욕심 부릴 필요가 없죠 관세 부과로 차값 인상될 돈이면 한국 물량을 굳이 미국에 관세 물고 수출 안하고 유럽 및 타국가 소비자에게 그 만큼 할인 판매를 할시 불티나게 팔리죠. 오히려 미국 소비자가 미국 정부에 불만을 가지죠.우리는 저렴한 값에 저런차를 못탄다고 추후 상황보며 미국내 공장 증설하든 관세 폐지되면 한국물량 수출하든 하면되고 미래 주역인 미국 법인인 로봇, 자율주행, uam이 무관세이며 국내 수소차 바탕으로 종합 매출실적은 글로벌 자동차 1위는 시간 문제이죠 더 이상 현대차에 관세는 의미가 없는 것이며!! 계속 거론하는 자들은 정말 무지하거나 여론조작 알바팀이라 간주하는 것입니다. 강달러엔 현기차입니다. 많은 분들이 보실수 있도록 강력추천 바랍니다! 강달러엔 현대차입니다. 나올 호재 예측 ■ 순환출자 해소 ■ 자사주 매입소각 ■ 시총34조 인도현대차 82%지분 재원활용 ■ 관세 해소, 스와프 ■ 배당소득세 개편 ■ pbr.공정가액법 ■ 로봇대량생산 ■ 로봇사전예약 완판 ■ 자동차판매 신기록 ■ 친환경차 탄소배출권수익 ■ 로봇 IPO, uam,자율주행 성과 ■ 각국 쳔연수소로 수소차 대량생산 ■ 해외 투자자 입성 인도현대지분 현대로템지분 기아지분 딱 3개만 지분가치 45조인데 현대차 시총 43조! 말이안된다! 그외 수십개 자회사, 부동산,로봇, 수소차, uam, 자율주행, 망간배터리, 늘어가는 캐파 재평가시 실제 pbr은 0.5도 안됨~!! 스테이블코인 글로벌 10권 발행자 현대차자회사현대차와 현대캐피탈의 협력 가능성을 거론했다. 김 회장은 “지난해 현대차의 국내 판매량은 70만 대”라며 “현대캐피탈이 (원화) 스테이블코인을 발행하고 이를 통해 차를 사는 고객에게 할인을 해준다면 현대캐피탈은 글로벌 10위 안에 드는 스테이블코인 발행자가 될 수 있다”고 강조했다. https://share.google/cjw8LvnoZfxN8z47o",239,6,2
000270,기아,404358845,10만원 위에서 매수 금지,9만에 사서 10만에 팔아,218,5,3
000270,기아,404317477,트럼프.한국 3500억달러 대미투자는 선불,"트럼프강도늄 ==>찢,한미관세협상 이러고도 자화자찬 뭉청한건가 바ㅂ인가",99,8,9
000270,기아,404256517,"야,,,, 기아도 개 잡주구나,,",야구나 주식이나 개 잡주,53,3,1
000270,기아,404197642,"나도 극우지만, 이재명 대통령님 외교만큼은 못까겠다.",한미정상회담 관세15% 협상완료로 트럼프조차 패배 인정하고 의자빼주었다. 이게 국가다. 2찍들은 나라떠라.,266,14,27
000270,기아,404140407,지금 안사면 나중에 이 가격으로 못 사요,바겐세일중~ 믿거나 말거나,157,4,3
000270,기아,404100410,7만원 밑 주식이,10만원인척 가소롭네ㅋㅋ,33,0,0
000270,기아,404044233,후,걱정할 이유가 없었네 ㅋㅋ,54,2,1
000270,기아,404016297,여긴 누누히 말하지만 노조때문에라도 절대못감,제조업 업종이 주4일제라 ㅋㅋㅋㅋㅋㅋㅋㅋ 노조를 왜하냐 일하기 싫으면 관둬야지,52,7,2
000270,기아,403984028,기아가 밥이네밥,동네북 가지도못하고 얻어터지기만,60,3,2
000270,기아,403958282,이재명 반성해야...,"11월까지 3,200대 일시 조장세후 12월경 반등 3,330에 마무리... 이재명 5,000지수는 위험한 발언... 시간을 가지고 장기적 추세로 가야... 현 주식장세 투기 조장중...관세 협상에 집중하라! 환율 연말 1,470원 간다. 이재명 반성해야...",79,5,3
000270,기아,403916286,개잡줔ㅋㅋㅋㅋ,ㅋㅋㅋㅋㅋㅋ,34,3,2
000270,기아,403877065,기아차,엘지전자도 간다 이제 2류 회사덜 갈때 됬다 수급이 바뀐다는,45,1,1
000270,기아,403846000,"나도 2찍이지만, 이재명 대통령님은 못까겠다.",한미관세협상 15%로 OECD국가중 가장 최고로 잘했다소 한다 트럼프조처 의자 빼줬다. 극우들은 나라떠라.,250,11,21
000270,기아,403835984,관세는핑계고,수익악화는사ㅣ실이다,50,2,1
000270,기아,403806527,100원상승,기아 맥시멈 상한가수준이네,22,1,1
000270,기아,403784557,기아 주주님들 정신 똑바로 차리자,"1년에 1조 남짓 버는 두산에너빌리티와 1년에 10조 넘게 버는 기아 중에 누가 시가총액이 높을까요? 정답: 두산에너빌리티 두산에너가 높다기 보다는 기아가 평가를 제대로 못받고 있네 정신차려라 , 정@@님 아",557,14,2
000270,기아,403767337,년 15% 이상 주는 종목,"지나번 관세 협상 됐다고 하던때는 품목별 자동차 관세로 쭈욱 빼고 못올라 가더니 이제는 일본 관세협상 사인 하고나니 10% 관세차이 난다고 쭈욱 빼고 있네. 실적 잘나오면 피크아웃 도배하고 빼더니 나는 그래서 보이는 현상을 안믿어 일단은 시간과의 투자를 해야지' 배당 6% _7% 매년 받고 가지고 가다보면 빅뉴스 나온다 . 빅뉴스는 무엇인지 추론들 해보고,, 3일동안 30%~50%정도의 상승 랠리뉴스 나올거야,,,최소 1년 최대 5년 정도 예상 아무리 수익률 안나와도 년 15% 이상 나오겠네",114,5,0
000270,기아,403748908,올해 지수 42%상승,기아 올해 0.2%상승..게시판와서 주식 까져도 좋으니 배당먹자는 놈들..죄다 기아 직원임..,86,4,1
000270,기아,403740829,지수 오를 땐 그냥 역행이네,지수 박으면 좋다고 같이 박고 하아...진짜 박탈감 쩐닷,24,1,1
000270,기아,403732717,한일관세차이 수출타격 우려-한국은 관세25%,"1, 일본자동차관세 16일(현지시간)부터 15%,한국은 무역협상 난항에 25% 2, '산 넘어 산' 평행선 달리는 한미 관세협상…장기화되나 1) 김정관 산업장관 14일 소득 없이 인천공항 귀국 2) 이대통령 ""합리성 벗어난 협상 하지 않아"" 입장 고수 3. 어제 현대차/기아 수급, 1) 현대차 - 외인매도651873주+개관매도381800주= 개미매수959377주 2) 기아 - 외인매도 528301주+개관매도442688주= 개미매수897644주+자사주매입 73345주",120,3,2
000270,기아,403711406,인버스 손절친 일부 개미들 기아에 다꼬였네,내일 연타 맞겠네,63,3,2
000270,기아,403706776,자사주 매입 끝나간다,"폭락 시간, 대피해라",162,4,3
000270,기아,403696762,"한미관세협상,통화스왑때문에 9월은 물건너갔고 10월에도 ----","10월에도협상 허우적거린다 ( 일본은 기축통화,한국은 기축통화가 아니다 , 2025년 10월 28일(수) ~ 10월 31일(토) 경주에서 APCE 정상회담이 열린다 경주 APEC 정상회담에 트럼프 참석하니 그전에 협상안되면 경주APEC까지도 갈거다 ==> 그동안 현대차/기아는 미국관세 25%다 ==> 현재 현대차주가 -3.58%.기아 -3.78% 개폭락 ==> 12시30분 증권사데이타 현재수급 1) 현대차- 외인매도39.4만주/개관매도5.2만주 = 개미만 매수 2)기아 -외인매도 40.3만주/개관매도4만주 =개미만 매수",214,2,1
000270,기아,403690100,내가고점이라고 여러번,떠들어줬는데모르면 맞아아지,140,4,0
000270,기아,403683392,몇백원씩오르고,몇천원씩 떨어지는봐라,45,2,0
000270,기아,403669958,에라이,1찍 하고 자동차주 매수한 4050 노인들 있냐 진심 개돼지다,35,5,2
000270,기아,403651353,멕시코도 50% 관세 먹인다고 하네요..,미국이 전세계에 관세 내라고 하니까 모든 나라가 협상하러 오니까... 자기네도 뭐 동급이라고 생각하는건지 어이가 없네요.. 그런데 멕시코에는 기아차공장 있던데... 어떻게 되는건지... https://www.hani.co.kr/arti/international/america/1218427.html,255,4,1
000270,기아,403608273,기회비용,3년째 조금씩 사모으고 있는데 기회비용 너무 아깝다.지인들 주식은 상한가를 쳣네 3배가 됏네 자랑질을 해대니 열받는다.이런애들이 배당금 받을때만 왕창삿다가 바로 팔아버리니 이또한 열받는다..ㅠㅠ,87,8,1
000270,기아,403581757,52주신고가 최저가 차이가,"대부분다 2,3배 차이인데 기아봐 꼬라지",30,3,1
000270,기아,403538055,오후시간....오후......,...... 커피 한 잔 마시면서...... 오후시간을 즐깁시다..... 다들.....,43,1,1
000270,기아,403476903,주가가못가는이유,ㅋㅋkb 신한으로눌리넼ㅋ누구물량이겠어악의적으로누르는데,87,4,1
000270,기아,403413974,아유 배아퍼 하닉은,"12,000상승 기아 가능하냐 가랭이찢어지지",40,3,0
000270,기아,403381106,의이구,기아 동뎐주,17,1,0
000270,기아,403329437,현대로템은 신규종목제외에도,빨간불이다.기아빈곤주 관리자들아 현차보다도 더 떨어지냐,50,3,1
000270,기아,403317832,하이브리드의실적,우리현기차 전차종 하이브리드 탑재하고 실적개선합니다,95,3,1
000270,기아,403244157,또 장전에 장난질 봐라,아주 개미들 못살게 구네 더러운 조선장,42,1,1
000270,기아,403186696,오늘 외국인들 싹다 팔고 나가네,현차는 안파는데 기아차만 싹 파네 뭔일 있나?,129,2,1
000270,기아,403156200,매도 1호가 물량 쌓는거 봐나,아주 안올려주겠다는 의지가,34,2,0
000270,기아,403078946,이재명이가 관세문제 해결이 잘했다고 언론이 야단치더니만...,이명박 박근혜 윤석열이 었다면 어쩔뻔했냐는것이 국민에게 사기치고 언론이 장난친거네...거짖말과 말장난이 전문가들이네...관세라는것도 모르는 민주당들 왕창 퍼주면 이재명이 대통령 인정 받는다고 나라가 망하던 말던 퍼주기한거네... 말장난은 국내에서는 통해도...해외에서는 안통하는것 민주당과 언론은 배워라... 왜 말장난 거짖말을 하는데...언론이 거짖말 말장난 민주당과 법원 판사들에게 배웠나.. 민주당은 말장난과 가짖말 선동과 아는것은 하나도 없어면서 상대방의 비망만 하면 되나..,651,41,26
000270,기아,403037231,야~~ 변비야?,황금똥이 아니구### 수요일까지. 까정 보면 알겠지###,40,1,1
000270,기아,402991690,현기차 실적견인,전차종하이브리드장착,68,2,0
000270,기아,402936827,힘을내요!!!!! 화이팅~~~!!,아자 아자 화이팅~~~~,43,2,0
000270,기아,402899245,다음주엔 !,12만 가자 제발좀 빌빌대지말고 화끈하게 가자,100,7,0
000270,기아,402863636,오늘 반상가자~,하프 상한가 고고씽~,86,2,0
000270,기아,402795018,외인들매도세,나오넼ㅋㅋ하방잡네 잘가,89,1,3
000270,기아,402739803,*** 원칙없는 증권거래세 원복 반대 청원 ***,"*** 원칙없는 증권거래세 원복 반대 청원 *** 소득이 있는곳에 세금이 있다. 거래세폐지>>양도세전환은 선진화 금융세제 그런데 왜 손실난 개인에게 거래세를 또 부과하려 합니까? 거래세와 양도세 모두 부과하는 나라가 어디 있습니까 ?? 다시 20세기 후진적 이중과세로 돌아가는 겁니까? 원칙없는 거래세 복원은 철회되어야 합니다. 여러분의 도움이 절실히 필요합니다. 주변에 널리 공유,펌,나름 부탁드립니다. 감사합니다. https://petitions.assembly.go.kr/proceed/onGoingAll/3A82F1F5ABA652D0E064ECE7A7064E8B",39,2,0
000270,기아,402701303,지수가 1% 넘게 상승하는데,왜 이 잡주는 이모양? 의선이 오지겠다 개미들 피눈물나서,117,5,1
000270,기아,402676957,프리장 처없애라,완전 개미들한테 장난질하기 위해서 만든장,55,3,0
000270,기아,402645997,[국민청원 5만 달성을 위해 동참과 전파를 부탁합니다.],https://petitions.assembly.go.kr/proceed/onGoingAll/3A83D596EB3E413AE064B49691C6967B,89,2,1
000270,기아,402562767,진짜 게같네,하아.....뭐 이러냐,31,2,0
000270,기아,402502150,파월 멘트는 우리가 할수있는게 없지만,모두 지역구 더불어민주당 사무실 전화해서 장관 구윤철님 의견 부동의 전달 합시다 지역구 민주당 연락하세요,113,4,1
000270,기아,402448019,하이브리드의 실적,전차종 하이브리드장착 달려갑니다,43,1,0
000270,기아,402393340,수일줄때 팔어라 어차피 종가는 보합니다~~,조만간9만대 간다 국장은 단타아님 수익못본다,31,0,4
000270,기아,402332399,26년 카니발,"이제는 차에도 음성인식이라니 기아가 확실히 앞서가네 ㅋㅋㅋ 얼마나 잘 팔릴지 기대된다 협력사 서연이화, 두올, 유니켐, 조광피혁도 주가 영향 받겠지?",60,2,3
000270,기아,402282412,이벤트안내,프로필참조,82,0,1
000270,기아,402235072,모두 하나 되라,이재명께 경배하라 절대 복종하라,51,3,2
000270,기아,402179120,"“현대차그룹, 마침내 일냈다” 폭스바겐 제치고 영업익 글로벌 TOP2…‘관세 대응 선방’","판매량 기준 글로벌 3위 완성차업체인 현대차그룹이 올해 상반기 수익성 면에서 독일 폭스바겐그룹을 누르고 2위에 올랐다. 현대차그룹이 반기 기준으로 폭스바겐그룹을 누른 것은 이번이 처음이다. 미국 관세 영향이 있었지만 글로벌 2위면 충분히 의미 있는 성과. 동국실업, 대원산업, HL만도, 유니켐 같은 협력사들도 이 분위기에서 기대해볼 만함.",475,11,6
000270,기아,402143984,폭스바겐 도요타 스텔란티스 자동차주 다오름,현기만 빌빌댐 관세협상 + 세제개편안?,40,3,1
000270,기아,402102338,ㄹㅇ 구데기 주식,공매도 처벌해라 찢,20,2,0
000270,기아,402071958,이젠 전형적인 패턴이 되어버렸네,10시전 잠깐 올렸다가 여지없이 내리꽂음. 이젠 주가 보기도 귀찮다.,37,2,0
000270,기아,402057106,오랜 만에 왔는데,여 전 하네 ㅋㅋㅋㅋ 기회를 줘도 쯧.. 달게 받아라 ㅋ,30,1,0
000270,기아,402027341,아주 죽은 종목이네,진짜 누군 좋겠다 주가 겁나 눌러져서 그놈의 경영승계가 뭔지,29,3,0
000270,기아,401986619,찢재명 뭐하냐 진짜,관세 25%야.범죄자 세이야,168,7,9
000270,기아,401936562,순간 흉기 한테 낚여서,다시는 흉기 개잡주 처다보지도않는다,61,10,1
000270,기아,401911499,싼거같지?,이게젤비싼거다,44,2,4
000270,기아,401886445,잡주네,속았다 잡주야 잡주,33,3,2
000270,기아,401869721,물려서 징징대지말고 삼성아니 하이닉스 갈아타라 내일부터 날라간다,15퍼관세 처맞고 가겠냐 상식적으로,20,1,1
000270,기아,401857376,공매돜ㅋㅋㅋ매도세력,못이긴다 이개잡주는,19,2,0
000270,기아,401848721,무빙 레전드ㅋㅋ,사람아닌데ㅋㅋㅋㅋ,24,0,0
000270,기아,401835893,저번 일본과 관세 이슈 때문에,일단 7.8% 하락시킨거 윈복 하고 13만 까지 숨도쉬지말고 진 고,43,3,0
000270,기아,401811438,골드만 공매도 맞네,모건 드와서 올리니깐 골드만은 매도량 증가했네 저런 시고르자브종같은,37,1,0
000270,기아,401791101,전강후약?,물량한번 들어오자 평단 십만원에 3995주보유중,65,0,2
000270,기아,401768355,오늘은 기아만,오른다 맞다 틀리다 맞다 ㅋ,38,6,1
000270,기아,401740873,노란 파업법 때문에 망했다니까,올해 영익의 30%를 성과급으로 달라하지?? 내년에는 40% 후년에는 50% 달라한다 노란 파업법은 귀족노조를 보호하고 서민개미 피를 빠는 악법이다 쩝,62,12,2
000270,기아,401726275,진짜 너무....,밑에 분...... 흑우 ...... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 순간 너무 웃었습니다.... 빵 터졌다고 해야할까요.... 센스 최고입니다....,84,2,0
000270,기아,401720295,모가니 20일선붕굌ㅋㅋ,형제와공매도집중주라서못간다ㅋㅋㅋ자사주매입하기만하면눌리는거웃기지?,27,1,0
000270,기아,401707655,기아는 한국에 순수전기차100만대 생산체제를 갖춰야됩니다,60만대는 내수용 40만대는 수출용 일년 에너지수입 약200조원 한국 연료절약 열소음매연 대폭감소 조금비싸도 전기차를 탑시다,53,1,0
000270,기아,401669675,이재명이 뽑아서 삼천 넘겼짠아,윤석열 이 50십억 까지. 세얙 낮춰주었는데 도. 2년 반동안 계속 내렸잖아! 만약 계엄령성공 했으면. 그나마 외국 자본 다 빠져나가고 주가 지수 1000도 무너졌을거다 그랬음 한강 가는 개미들 엄청 났을거다,103,10,13
000270,기아,401643830,"누런봉투,금투세,대주주는 전라도에 우선 적용",저런 훌륭한 제도는 더듬어를 90%이상 찍어주는 절라도에 우선 시범케이스로 특혜를 적용한 후에 시행 그후 좋으면 타지역에서 '우리도 부탁한다' 하면 그때부터 여론조사 후 하는게 적당하다.,39,7,2
000270,기아,401631307,국민의 신뢰를 저버리는 소탐대실의 어리석은 정책이다.,"아파트 한 채 값에도 미치지 못하는 10억 원을 기준으로 대주주라니, 지구상 어느 나라가 보유 주식의 시가를 기준으로 대주주를 정해 세금을 부과하는가. 이는 반(反)자본주의적이고 반시장적인 정책이다. 세수가 부족하다면, 나라를 망치는 부동산 투기 시장에서 더 거둬라. 다주택자의 보유세를 시세의 2% 이상으로 인상하고, 양도소득세는 수익의 70% 이상으로 부과하라. 그래도 부족하다면, 그 잘난 정책을 부동산에 적용해 10억 원 이상 부동산 소유자에게 ‘대지주’ 요건을 두고 양도세를 부과하라. 이 나라가 왜 이렇게 되었는지 모르는가? 만약 상법과 자본시장법이 자본주의 시장에 맞게 공정하게 개정되었다면, 돈은 부동산 시장이 아니라 주식 시장을 선택했을 것이다. 부동산 투기 열풍 대신 건전한 주식 투자 문화가 자리잡았을 것이고, 기업은 자본 조달이 쉬워져 경제가 더욱 활성화되었을 것이다. 주가지수는 박스권을 벗어나 꾸준히 상승해 지수 10,000을 넘어섰을지도 모른다. 부동산에 돈이 몰리지 않았다면 집값에 거품이 생기지 않아 지금의 절반 수준에도 못 미쳤을 것이다. 은행 빚을 내서 집을 사느라 평생 은행 노예처럼 사는 각박한 삶이 아니라, 국민 대다수가 주식 투자로 부를 축적하고 배당을 받으며 풍요로운 삶을 누리고 있었을 것이다. 삶에 여유가 있으니 출산율 저하도 없었을 것이고, 하고 싶은 분야가 아니라 돈벌이에 눈이 멀어 의대나 법대에만 몰리는 현상도 사라졌을 것이다. 사회 각 분야에서 다양한 인재가 고르게 배출되어 국가의 효율성과 경쟁력 또한 높아졌을 것이다. 경제가 발전하니 국민연금의 투자 수익률도 높아지고, 생산인구 감소도 완화되어 연금 고갈 걱정도 없었을 것이다. 결국, 이 나라를 이렇게 만든 것은 부동산 투기꾼과 주식시장 사기꾼들의 돈벌이와 기업주들의 사익을 위해 영혼을 팔고 그들을 방관하거나 동참한 관료와 정치인들이 오랫동안 사수해온 불공정한 상법과 자본시장법 때문이라고 해도 틀리지 않을 것이다. 이제라도 반성하고, 소유주식의 시가로 대주주를 판단하는 요건은 완전히 폐지하라. 배당소득은 금액과 관계없이 분리과세 하라. 더불어 이 나라에는 돈을 벌면서도 배당하지 않는 투자사기 기업이 너무 많다. 최소 배당성향을 30%로 의무화하고 배당 확대 정책을 추진한다면, 이처럼 반시장적인 세금을 부과하지 않아도 세수는 오히려 증가할 것이다.",43,4,0
000270,기아,401619317,2찍이들 정신 안차리나,2300피에서 허덕일때도 꿀 먹은 벙어리처럼 있더만 3300피에 입에 풀칠해줬더만 말이 많네 왜 윤박스쿨 결성 자손군 활동 시작됐나 민주당 정신 바짝 차리라 쥴리도 아직 체포 안됐다. 어디 5000피 타령이고! 우리가 언제쩍에 3300에 있어 봤나4년 만이다. 니가 내란의 밤을 잊었나! 미친나!,70,5,3
000270,기아,401608142,아이스크림 한통 다먹고 갑자기 떠오른 생각,다음주 민노총 눔들 휴가 복귀하면 공장 제대로 돌아갈까?,37,4,1
000270,기아,401596913,공시]7월 판매실적!,"글로벌 시장에서 총 26만 2,705대 판매, 전년 대비 +0.3% 증가.",78,3,0
000270,기아,401582667,좋아하지마..,아직 장안끝났어 급락조심 난 손절..,68,1,1
000270,기아,401561481,하락 원흉 현기는 버티고,선량한 다른회사들이 다 피해입네.. 도그같은 국장..ㅎㅎ,76,0,2
000270,기아,401550292,오늘 자동차주 일제상승,닛산 도요타 혼다. gm 포드,47,2,0
000270,기아,401542732,2퍼 혜택,줄었다고 회사가 징징거리냐?아니잔아 ㅋ..경쟁에서 질거면 아예 철수 해뿌라..능력 안되면 문 닫아야지 ㅋ,50,4,1
000270,기아,401538991,기아 관리종목 가나,어째분위기가 김선홍이 때와 비슷하넘 ㅋ 내년 5월 쯤 부도 예상 그리고 칸귝은 아엠에프,99,3,7
000270,기아,401529810,농 축산물 개방 없단다 ㅋ,왜 거짖말을 하지,46,9,1
000270,기아,401525747,가격 우위가 사라지면 방법이 없다,뭘로 일본차랑 경쟁할래 도요타같은경우 미국내 생산공장도 많아서 관세 영향 자체가 적은데 현기는 15가 생겼으니 미국내 물량 아무리 뽑아도 택도 없다 이런거 보면 지금까지 미국이 무관세로 한국 신경써준건 사실이다.,162,16,3
000270,기아,401520425,자동차는 이미 25% 품목 관세 내고 있다가 15%로 줄어든것임.,이미 트럼프 임기시작하고 자동차 품목관세 25% 적용 받고 있다가 8월 1일부터 15%로 감소되는것임. 현기차 죽다 살아난것.,398,5,19
000270,기아,401516927,신한증권=일본자금.,신한증권 통해 한국증시 교란. 신한증권 나라팔아 먹는 매국노 증권사.,43,4,1
000660,SK하이닉스,404765643,미장 반도체 오늘도 대폭락,갭하락 확정 34만원에서 시작,7,1,1
000660,SK하이닉스,404762708,다음의 사명은 어느 회사인지 맞혀보세용,1) 포옹전자 2) 악수전자 3) 서신전자 4) 구라전자 5) 3류전자 6)하류전자,79,5,5
000660,SK하이닉스,404759900,온갖 삼전 뉴스로 도배인데,오히려 조용한게 차분하니 좋습니다,188,8,5
000660,SK하이닉스,404758704,"7시10분(30분지연시세..), 닉스GDR 273유로..","전일비 2.6%상승중..1유로당 1652원, 449천원..=>전고 274유로/45만원 육박..(인베스팅닷컴..) 낼새벽 45~46사이서 마감할듯..==>젠슨횽이 편지보낸기 아즉도 유럽에 안알려진기야~~??ㅎㅎ",236,15,0
000660,SK하이닉스,404757605,따상,따상하여라,28,5,0
000660,SK하이닉스,404756645,"평단 124,000원 304주 주주입니다. 삼성글, 정치글 쓰는자들",뇌꺼내서 씹어먹고 스스로 목숨정리해라.,150,7,9
000660,SK하이닉스,404754826,12개월 선행 PER 10 이면 70만원이 적정가 입니다,내일은 44만원에서 스타트 하면 공매도 숏스퀴즈 나올 가능성도 있습니다 아래 상한가 언급하던데 숏스퀴즈 나오면 상한가 마감 할지도 모르지요 왜냐 상한가 가도 적정가보다 한참 아래거든요 ~ 그래서 상한가 가도 걱정이 전혀 없답니다.,616,28,2
000660,SK하이닉스,404753407,내일은 상한가갑시다..,유아2존..,77,13,4
000660,SK하이닉스,404751677,명절전에 하이닉스 팔은나 칭찬해 ㅅㅅㅅㅅㅅㅅㅅ,내일 한강몰려든다 ㅅㅅㅅㅅㅅㅅㅅㅅ,372,9,8
000660,SK하이닉스,404750792,야들아~ 큰일났다!!!!,"세계적인 반도체 모두 불이 붙어도 너무 붙었다. 세계적인 규모의 쩐들이 반도체에만 몰리고 있다. 이런 흐름을 막을 수 있는 대체재가 없기에 최소 내년까지는 반도체에서 큰 수익을 볼 수 있겠다. 1위 엔비디아: +2.20%, (6,535조원) 2위 브로드컴: +2.70%, (2,320조원) 3위 TSMC: +3.57%, (2,246조원) 4위 ASML: -1.45%, (552조원) 5위 AMD: +11.37%, (543조원) 6위 마이크론: +5.84%, (313조원) 7위 퀄컴: +1.40%, (257조원) 8위 램 리서치: +1.56%, (255조원) 9위 인텔: +0.70%, (248조원) 10위 텍사스 인스트루먼트: +2.57%, (234조원) 내일 하닉이 상한가도 갈 수 있겠다. 모두힘내자~ 안티 글에는 그냥 피식 웃어넘기고. 하닉 주주들이 행복한 것은 주가 140만원되면 매도 or 보유를 고민할 수 있는 자격을 갖추고 있다는 것!!!",418,29,2
000660,SK하이닉스,404750082,AMD +11.3% 샌디스크 +9% 마이크론 +5.8% TSMC +3.5% 엔비디아 +2.1% 폭등중,AMD +11.3% 샌디스크 +9% 마이크론 +5.8% TSMC +3.5% 엔비디아 +2.1% 폭등중,145,15,0
000660,SK하이닉스,404746056,AMD 샌디스크 마이크론 TSMC 엔비디아 폭등중,AMD 샌디스크 마이크론 TSMC 엔비디아 폭등중,223,9,0
000660,SK하이닉스,404741855,환율이 심각하게 급등 중!,하루에 환율이 1.7%가 치솟는건..거의 외환위기급이다! 장중 1428.50까지 올라갔음! 심각하게 환율이 급등하고 있다!,212,9,8
000660,SK하이닉스,404739376,엔비디아 독점 구조 끝나 버렸구만,셀온 대비 하셔라 희망회로 돌리다가 통수 처맞은 경험 많을거야 또 당하지 말고 피 같은 돈 잘 지키시길,176,7,15
